id,ticker,asset_type,signal,confidence,entry_date,entry_price,exit_date,exit_price,pnl_pct,correct,evaluated,is_demo
43ceda29,MSFT,stock,BUY,8,2026-05-04T23:01:34.652869+00:00,413.62,2026-05-07,419.860626,1.7286,True,True,False
3ce17f59,MSFT,stock,BUY,8,2026-05-04T23:01:47.196115+00:00,413.62,2026-05-07,419.860626,1.7286,True,True,False
5cb836f8,MSFT,stock,BUY,8,2026-05-04T23:01:59.118008+00:00,413.62,2026-05-07,419.860626,1.7286,True,True,False
adcdeca4,AMD,stock,BUY,8,2026-05-04T23:02:12.502947+00:00,341.54,2026-05-07,408.459991,19.5936,True,True,False
e312b961,ETH,crypto,BUY,8,2026-05-04T23:02:48.098081+00:00,2353.69,2026-05-07,2291.06,-2.3901,False,True,False
55f81fbc,SOL,crypto,SELL,8,2026-05-04T23:03:02.801529+00:00,84.19,2026-05-07,88.42,-5.1367,False,True,False
fd544149,SOL,crypto,HOLD,8,2026-05-04T23:03:31.440875+00:00,84.19,2026-05-07,88.42,5.1367,False,True,False
7aa213a1,BNB,crypto,BUY,8,2026-05-04T23:03:48.478193+00:00,624.2,2026-05-07,637.02,2.3112,True,True,False
a5ae1c64,BNB,crypto,BUY,8,2026-05-04T23:04:03.668362+00:00,624.2,2026-05-07,637.02,2.3112,True,True,False
782780d3,XRP,crypto,BUY,8,2026-05-04T23:04:16.479722+00:00,1.3951,2026-05-07,1.3869,-0.3521,False,True,False
8ec0776d,XRP,crypto,SELL,8,2026-05-04T23:04:32.604489+00:00,1.3951,2026-05-07,1.3869,0.3521,True,True,False
40de004f,ZEC,crypto,HOLD,8,2026-05-04T23:04:45.746113+00:00,427.36,2026-05-07,574.7,35.969,False,True,False
3ceb1e61,ZEC,crypto,HOLD,8,2026-05-04T23:05:00.119219+00:00,427.36,2026-05-07,574.7,35.969,False,True,False
a9bfdea0,ZEC,crypto,HOLD,8,2026-05-04T23:05:12.887117+00:00,427.36,2026-05-07,574.7,35.969,False,True,False
595566a0,SUI,crypto,BUY,8,2026-05-04T23:05:27.605602+00:00,0.9317,2026-05-07,0.9683,4.2304,True,True,False
bf5fe3a7,SUI,crypto,BUY,8,2026-05-04T23:05:41.012739+00:00,0.9317,2026-05-07,0.9683,4.2304,True,True,False
cc3457f6,XMR,crypto,BUY,8,2026-05-04T23:06:03.639387+00:00,,2026-05-07,415.821861,6.1508,True,True,False
26a6302e,XMR,crypto,BUY,8,2026-05-04T23:06:20.724869+00:00,,2026-05-07,415.821861,6.1508,True,True,False
5b270798,SOL,crypto,SELL,7,2026-05-04T23:03:16.908495+00:00,84.19,2026-05-07,88.42,-5.1367,False,True,False
ed582c58,NVDA,stock,BUY,8,2026-05-05T23:00:55.642849+00:00,196.5,2026-05-08,214.949478,9.5165,True,True,False
658bd1f6,NVDA,stock,BUY,8,2026-05-05T23:01:00.292590+00:00,196.5,2026-05-08,214.949478,9.5165,True,True,False
75889530,AMD,stock,BUY,8,2026-05-05T23:01:40.415333+00:00,355.26,2026-05-08,455.190002,28.1287,True,True,False
69abebdd,AMD,stock,BUY,8,2026-05-05T23:01:55.825643+00:00,355.26,2026-05-08,455.190002,28.1287,True,True,False
37e35507,BTC,crypto,BUY,8,2026-05-05T23:02:12.207576+00:00,81130.42,2026-05-08,80193.17,-0.8805,False,True,False
bca74a73,ETH,crypto,BUY,8,2026-05-05T23:02:35.759792+00:00,2366.65,2026-05-08,2307.06,-2.2751,False,True,False
cd34b44b,SOL,crypto,BUY,8,2026-05-05T23:02:46.731286+00:00,86.57,2026-05-08,92.01,6.6288,True,True,False
d72b4853,SOL,crypto,BUY,8,2026-05-05T23:02:59.084424+00:00,86.57,2026-05-08,92.01,6.6288,True,True,False
d1ca038c,SOL,crypto,BUY,8,2026-05-05T23:03:12.695497+00:00,86.57,2026-05-08,92.01,6.6288,True,True,False
3ab257b1,BNB,crypto,BUY,8,2026-05-05T23:03:24.797930+00:00,631.73,2026-05-08,649.36,3.0043,True,True,False
59b16e0a,BNB,crypto,BUY,8,2026-05-05T23:03:38.778810+00:00,631.73,2026-05-08,649.36,3.0043,True,True,False
0a97419b,BNB,crypto,BUY,8,2026-05-05T23:03:52.158969+00:00,631.73,2026-05-08,649.36,3.0043,True,True,False
e8a0ac66,XRP,crypto,BUY,8,2026-05-05T23:04:06.074506+00:00,1.416,2026-05-08,1.4182,0.3964,True,True,False
85b74def,SUI,crypto,BUY,8,2026-05-05T23:05:00.333582+00:00,0.9709,2026-05-08,1.0218,5.7326,True,True,False
f8b3ee60,SUI,crypto,BUY,8,2026-05-05T23:05:14.326922+00:00,0.9709,2026-05-08,1.0218,5.7326,True,True,False
09c3db5e,XMR,crypto,BUY,8,2026-05-05T23:05:26.860662+00:00,,2026-05-08,399.736738,-1.4935,False,True,False
93f465cd,TSLA,stock,HOLD,7,2026-05-05T23:01:12.360358+00:00,389.37,2026-05-08,428.350006,10.011,False,True,False
46b6ce71,AAPL,stock,BUY,8,2026-05-06T23:00:45.858377+00:00,287.51,2026-05-09,292.679993,1.892,True,True,False
9c8945db,AAPL,stock,BUY,8,2026-05-06T23:00:50.590382+00:00,287.51,2026-05-09,292.679993,1.892,True,True,False
13553856,NVDA,stock,BUY,8,2026-05-06T23:00:59.230088+00:00,207.83,2026-05-09,219.18454,5.5863,True,True,False
715df109,NVDA,stock,BUY,8,2026-05-06T23:01:07.668706+00:00,207.83,2026-05-09,219.18454,5.5863,True,True,False
27eefeeb,TSLA,stock,BUY,8,2026-05-06T23:01:18.502530+00:00,398.73,2026-05-09,445.0,11.6043,True,True,False
a3d060e5,MSFT,stock,BUY,8,2026-05-06T23:01:39.749374+00:00,413.96,2026-05-09,411.768158,-0.314,False,True,False
361267b4,MSFT,stock,BUY,8,2026-05-06T23:01:51.590572+00:00,413.96,2026-05-09,411.768158,-0.314,False,True,False
8d776a61,MSFT,stock,BUY,8,2026-05-06T23:02:04.573157+00:00,413.96,2026-05-09,411.768158,-0.314,False,True,False
6910b218,AMD,stock,BUY,8,2026-05-06T23:02:17.545789+00:00,421.39,2026-05-09,458.790009,8.8754,True,True,False
0ae07871,AMD,stock,BUY,8,2026-05-06T23:02:35.349672+00:00,421.39,2026-05-09,458.790009,8.8754,True,True,False
1ae9e365,BTC,crypto,BUY,8,2026-05-06T23:02:49.882678+00:00,81315.5,2026-05-09,80678.4,-0.9437,False,True,False
d1d75661,ETH,crypto,BUY,8,2026-05-06T23:03:11.523337+00:00,2346.27,2026-05-09,2326.44,-1.0379,False,True,False
333a2006,ETH,crypto,BUY,8,2026-05-06T23:03:35.599039+00:00,2346.27,2026-05-09,2326.44,-1.0379,False,True,False
c858f4cd,SOL,crypto,BUY,8,2026-05-06T23:03:50.111523+00:00,89.01,2026-05-09,93.13,4.4527,True,True,False
0546fd10,SOL,crypto,BUY,8,2026-05-06T23:04:04.312247+00:00,89.01,2026-05-09,93.13,4.4527,True,True,False
3a6115a6,BNB,crypto,BUY,8,2026-05-06T23:04:21.869987+00:00,646.44,2026-05-09,649.75,0.3103,True,True,False
24b45ab7,BNB,crypto,BUY,8,2026-05-06T23:04:36.710248+00:00,646.44,2026-05-09,649.75,0.3103,True,True,False
9b18cff0,BNB,crypto,BUY,8,2026-05-06T23:04:50.665651+00:00,646.44,2026-05-09,649.75,0.3103,True,True,False
ec91408a,XRP,crypto,BUY,8,2026-05-06T23:05:05.288883+00:00,1.4214,2026-05-09,1.4205,-0.3088,False,True,False
131db7fd,XRP,crypto,BUY,8,2026-05-06T23:05:18.243546+00:00,1.4214,2026-05-09,1.4205,-0.3088,False,True,False
3bff153e,ZEC,crypto,HOLD,8,2026-05-06T23:05:35.361066+00:00,553.52,2026-05-09,594.59,7.2802,False,True,False
e3db2de4,ZEC,crypto,HOLD,8,2026-05-06T23:05:46.385733+00:00,553.52,2026-05-09,594.59,7.2802,False,True,False
10f4108f,ZEC,crypto,HOLD,8,2026-05-06T23:06:00.421130+00:00,553.52,2026-05-09,594.59,7.2802,False,True,False
c9288690,SUI,crypto,BUY,8,2026-05-06T23:06:14.485796+00:00,0.9924,2026-05-09,1.0703,7.8279,True,True,False
f9c9a74c,SUI,crypto,BUY,8,2026-05-06T23:06:28.343938+00:00,0.9924,2026-05-09,1.0703,7.8279,True,True,False
c4271e39,SUI,crypto,BUY,8,2026-05-06T23:06:42.346785+00:00,0.9924,2026-05-09,1.0703,7.8279,True,True,False
045abb7f,MON,crypto,BUY,8,2026-05-06T23:07:09.833299+00:00,,2026-05-09,0.033839,8.0014,True,True,False
9cdb8caa,NVDA,stock,BUY,8,2026-05-07T23:00:59.512447+00:00,211.5,2026-05-10,219.18454,3.7541,True,True,False
87994256,TSLA,stock,BUY,8,2026-05-07T23:01:19.101603+00:00,411.79,2026-05-10,445.0,8.0648,True,True,False
c98f09d6,MSFT,stock,BUY,8,2026-05-07T23:01:24.013357+00:00,420.77,2026-05-10,411.768158,-1.9274,False,True,False
d5cab880,ETH,crypto,SELL,8,2026-05-07T23:02:03.565930+00:00,2286.36,2026-05-10,2371.27,-3.501,False,True,False
c88e77d0,SOL,crypto,BUY,8,2026-05-07T23:02:31.713324+00:00,88.07,2026-05-10,96.47,9.1043,True,True,False
fb2b57b0,BNB,crypto,BUY,8,2026-05-07T23:02:51.774354+00:00,635.5,2026-05-10,663.55,4.1647,True,True,False
1c4026be,XRP,crypto,BUY,8,2026-05-07T23:03:06.979590+00:00,1.3846,2026-05-10,1.4734,6.2369,True,True,False
5cbe63d5,XRP,crypto,BUY,8,2026-05-07T23:03:20.271292+00:00,1.3846,2026-05-10,1.4734,6.2369,True,True,False
124fc3bf,ZEC,crypto,HOLD,8,2026-05-07T23:03:36.965575+00:00,561.55,2026-05-10,592.8,3.1495,False,True,False
0a6d9048,ZEC,crypto,HOLD,8,2026-05-07T23:03:49.002594+00:00,561.55,2026-05-10,592.8,3.1495,False,True,False
f0f7bd90,SUI,crypto,BUY,8,2026-05-07T23:04:14.918915+00:00,0.9647,2026-05-10,1.3325,37.6123,True,True,False
e5102628,SUI,crypto,BUY,8,2026-05-07T23:04:27.607540+00:00,0.9647,2026-05-10,1.3325,37.6123,True,True,False
3133b02c,MON,crypto,BUY,8,2026-05-07T23:04:50.810030+00:00,,2026-05-10,0.034586,7.3599,True,True,False
0bde662a,AAPL,stock,BUY,8,2026-05-08T23:00:49.538012+00:00,293.32,2026-05-11,292.679993,-0.1263,False,True,False
d9174a13,AAPL,stock,BUY,8,2026-05-08T23:00:54.807829+00:00,293.32,2026-05-11,292.679993,-0.1263,False,True,False
fecd2e96,AAPL,stock,BUY,8,2026-05-08T23:00:59.640412+00:00,293.32,2026-05-11,292.679993,-0.1263,False,True,False
55dee1e3,NVDA,stock,BUY,8,2026-05-08T23:01:17.115875+00:00,215.2,2026-05-11,219.18454,1.9703,True,True,False
5bbb6c52,NVDA,stock,BUY,8,2026-05-08T23:01:29.305932+00:00,215.2,2026-05-11,219.18454,1.9703,True,True,False
d7e30ff3,MSFT,stock,BUY,8,2026-05-08T23:02:12.501825+00:00,415.12,2026-05-11,411.768158,-0.5926,False,True,False
7386189f,AMD,stock,SELL,8,2026-05-08T23:02:29.424270+00:00,455.19,2026-05-11,458.790009,-0.7909,False,True,False
c4ba416d,BTC,crypto,BUY,8,2026-05-08T23:02:47.814454+00:00,80270.01,2026-05-11,81745.65,1.9359,True,True,False
7aa55b79,SOL,crypto,BUY,8,2026-05-08T23:03:18.557349+00:00,92.29,2026-05-11,97.37,5.8255,True,True,False
bb736637,SOL,crypto,BUY,8,2026-05-08T23:03:29.552672+00:00,92.29,2026-05-11,97.37,5.8255,True,True,False
f32cd0f2,SOL,crypto,BUY,8,2026-05-08T23:03:42.676305+00:00,92.29,2026-05-11,97.37,5.8255,True,True,False
c7e89811,XRP,crypto,BUY,8,2026-05-08T23:04:05.452227+00:00,1.4185,2026-05-11,1.4776,4.1884,True,True,False
4cf6db8b,SUI,crypto,BUY,8,2026-05-08T23:04:56.669701+00:00,1.0227,2026-05-11,1.2909,26.3359,True,True,False
33c145a4,XMR,crypto,BUY,8,2026-05-08T23:05:27.126547+00:00,,2026-05-11,410.61176,2.7205,True,True,False
6ed5cc63,XMR,crypto,BUY,8,2026-05-08T23:05:39.964669+00:00,,2026-05-11,410.61176,2.7205,True,True,False
c752fae9,TSLA,stock,HOLD,7,2026-05-08T23:01:41.425034+00:00,428.35,2026-05-11,445.0,3.887,False,True,False
8c6ab814,TSLA,stock,HOLD,7,2026-05-08T23:02:00.168466+00:00,428.35,2026-05-11,445.0,3.887,False,True,False
dc51db5f,XRP,crypto,BUY,7,2026-05-08T23:04:16.565255+00:00,1.4185,2026-05-11,1.4776,4.1884,True,True,False
dd580f26,NVDA,stock,BUY,8,2026-05-09T23:00:51.438475+00:00,215.2,2026-05-12,220.52298,0.6106,True,True,False
bc6d11bc,MSFT,stock,BUY,8,2026-05-09T23:01:18.130380+00:00,415.12,2026-05-12,406.888702,-1.185,False,True,False
b77ca2fb,AMD,stock,BUY,8,2026-05-09T23:01:40.511819+00:00,455.19,2026-05-12,448.290009,-2.2886,False,True,False
5795ac37,BTC,crypto,BUY,8,2026-05-09T23:02:03.554678+00:00,80770.97,2026-05-12,80504.47,-0.2156,False,True,False
0bbac37c,BTC,crypto,BUY,8,2026-05-09T23:02:15.422933+00:00,80770.97,2026-05-12,80504.47,-0.2156,False,True,False
1492a444,SOL,crypto,HOLD,8,2026-05-09T23:02:41.806735+00:00,93.38,2026-05-12,94.28,1.2348,False,True,False
190c994e,SOL,crypto,HOLD,8,2026-05-09T23:02:54.999521+00:00,93.38,2026-05-12,94.28,1.2348,False,True,False
e1152075,BNB,crypto,BUY,8,2026-05-09T23:03:07.071250+00:00,651.1,2026-05-12,664.95,2.3394,True,True,False
74a176ae,BNB,crypto,BUY,8,2026-05-09T23:03:24.190387+00:00,651.1,2026-05-12,664.95,2.3394,True,True,False
4bc5df1b,XRP,crypto,BUY,8,2026-05-09T23:03:33.993224+00:00,1.4237,2026-05-12,1.437,1.1616,True,True,False
f92a3957,ZEC,crypto,BUY,8,2026-05-09T23:03:54.684096+00:00,598.35,2026-05-12,571.25,-3.9254,False,True,False
3b3731fa,ZEC,crypto,BUY,8,2026-05-09T23:04:11.665908+00:00,598.35,2026-05-12,571.25,-3.9254,False,True,False
fd346b15,SUI,crypto,HOLD,8,2026-05-09T23:04:22.430828+00:00,1.0739,2026-05-12,1.2384,15.7059,False,True,False
c8c4d00b,SUI,crypto,HOLD,8,2026-05-09T23:04:36.338684+00:00,1.0739,2026-05-12,1.2384,15.7059,False,True,False
ba63ef62,XMR,crypto,BUY,8,2026-05-09T23:04:58.414546+00:00,,2026-05-12,415.649,3.676,True,True,False
5988a6cc,XMR,crypto,BUY,8,2026-05-09T23:05:10.413227+00:00,,2026-05-12,415.649,3.676,True,True,False
d1e246f2,MON,crypto,BUY,8,2026-05-09T23:05:30.776792+00:00,,2026-05-12,0.033652,-0.5526,False,True,False
df28fbca,MON,crypto,BUY,8,2026-05-09T23:05:42.815822+00:00,,2026-05-12,0.033652,-0.5526,False,True,False
3937fa21,NVDA,stock,HOLD,7,2026-05-09T23:01:00.103031+00:00,215.2,2026-05-12,220.52298,0.6106,False,True,False
4dd60c12,AAPL,stock,BUY,8,2026-05-10T23:00:44.899531+00:00,293.32,2026-05-13,298.869995,2.1149,True,True,False
a48c84b1,TSLA,stock,BUY,8,2026-05-10T23:01:14.357377+00:00,428.35,2026-05-13,445.269989,0.0607,True,True,False
dbd515ac,MSFT,stock,BUY,8,2026-05-10T23:01:30.292523+00:00,415.12,2026-05-13,404.334259,-1.8054,False,True,False
6c137872,AMD,stock,HOLD,8,2026-05-10T23:01:42.420804+00:00,455.19,2026-05-13,445.5,-2.8968,False,True,False
83687e35,AMD,stock,HOLD,8,2026-05-10T23:01:55.099819+00:00,455.19,2026-05-13,445.5,-2.8968,False,True,False
f55593c2,ETH,crypto,BUY,8,2026-05-10T23:02:20.864700+00:00,2376.92,2026-05-13,2258.65,-4.7494,False,True,False
39ca204b,SOL,crypto,HOLD,8,2026-05-10T23:02:43.477081+00:00,96.21,2026-05-13,91.17,-5.4939,False,True,False
2620bef4,SUI,crypto,HOLD,8,2026-05-10T23:03:31.789767+00:00,1.3314,2026-05-13,1.2081,-9.3358,False,True,False
5d64f72e,XMR,crypto,BUY,8,2026-05-10T23:04:03.935104+00:00,,2026-05-13,411.184726,0.24,True,True,False
86274e90,XMR,crypto,SELL,7,2026-05-10T23:04:20.446995+00:00,,2026-05-13,411.184726,-0.24,False,True,False
13c4a192,AAPL,stock,BUY,8,2026-05-11T23:00:52.895223+00:00,292.68,2026-05-14,298.209991,1.8894,True,True,False
64790362,NVDA,stock,BUY,8,2026-05-11T23:01:05.105859+00:00,219.44,2026-05-14,235.465576,7.428,True,True,False
f1651c04,TSLA,stock,BUY,8,2026-05-11T23:01:13.359024+00:00,445.0,2026-05-14,443.299988,-0.382,False,True,False
0f875a63,TSLA,stock,BUY,8,2026-05-11T23:01:26.705463+00:00,445.0,2026-05-14,443.299988,-0.382,False,True,False
f6ed4484,MSFT,stock,BUY,8,2026-05-11T23:02:00.703055+00:00,412.66,2026-05-14,408.545135,-0.7827,False,True,False
b857d1ec,AMD,stock,BUY,8,2026-05-11T23:02:13.013351+00:00,458.79,2026-05-14,449.700012,-1.9813,False,True,False
2cfa5e09,BTC,crypto,BUY,8,2026-05-11T23:02:42.618914+00:00,81822.0,2026-05-14,81089.99,-0.8021,False,True,False
84f21598,ETH,crypto,BUY,8,2026-05-11T23:03:02.951721+00:00,2341.2,2026-05-14,2283.25,-2.4198,False,True,False
19137183,ETH,crypto,BUY,8,2026-05-11T23:03:17.100970+00:00,2341.2,2026-05-14,2283.25,-2.4198,False,True,False
79cde1b0,SOL,crypto,HOLD,8,2026-05-11T23:03:34.463796+00:00,97.59,2026-05-14,92.15,-5.361,False,True,False
c59c6736,SOL,crypto,HOLD,8,2026-05-11T23:03:46.776491+00:00,97.59,2026-05-14,92.15,-5.361,False,True,False
e2688711,BNB,crypto,BUY,8,2026-05-11T23:04:01.467423+00:00,670.44,2026-05-14,678.27,1.1438,True,True,False
101d0a45,BNB,crypto,BUY,8,2026-05-11T23:04:18.796479+00:00,670.44,2026-05-14,678.27,1.1438,True,True,False
8047e0e7,XRP,crypto,BUY,8,2026-05-11T23:04:33.008326+00:00,1.4749,2026-05-14,1.4852,0.5143,True,True,False
fe700238,ZEC,crypto,BUY,8,2026-05-11T23:04:58.012710+00:00,559.06,2026-05-14,560.43,0.6411,True,True,False
b2f31591,SUI,crypto,HOLD,8,2026-05-11T23:05:15.334879+00:00,1.2955,2026-05-14,1.1881,-7.9634,False,True,False
4cb1bf08,SUI,crypto,HOLD,8,2026-05-11T23:05:28.357686+00:00,1.2955,2026-05-14,1.1881,-7.9634,False,True,False
3756fe3d,SUI,crypto,HOLD,8,2026-05-11T23:05:41.798408+00:00,1.2955,2026-05-14,1.1881,-7.9634,False,True,False
8c47fa7b,XMR,crypto,BUY,8,2026-05-11T23:05:55.319915+00:00,,2026-05-14,397.516266,-3.1893,False,True,False
7623259c,XMR,crypto,BUY,8,2026-05-11T23:06:08.317458+00:00,,2026-05-14,397.516266,-3.1893,False,True,False
611e4327,XMR,crypto,BUY,8,2026-05-11T23:06:22.695797+00:00,,2026-05-14,397.516266,-3.1893,False,True,False
36be2108,MON,crypto,BUY,8,2026-05-11T23:06:35.367149+00:00,,2026-05-14,0.030165,-15.021,False,True,False
6d62504b,MON,crypto,BUY,8,2026-05-11T23:06:53.047312+00:00,,2026-05-14,0.030165,-15.021,False,True,False
9cc55b24,AAPL,stock,SELL,7,2026-05-11T23:00:44.125448+00:00,292.68,2026-05-14,298.209991,-1.8894,False,True,False
c0aad2d3,TSLA,stock,SELL,7,2026-05-11T23:01:40.413798+00:00,445.0,2026-05-14,443.299988,0.382,True,True,False
fe457269,NVDA,stock,HOLD,6,2026-05-11T23:01:01.428078+00:00,219.44,2026-05-14,235.465576,7.428,False,True,False
eae7c521,AAPL,stock,BUY,8,2026-05-12T23:00:50.298797+00:00,294.8,2026-05-15,300.230011,1.8419,True,True,False
ff9ceeb2,NVDA,stock,BUY,8,2026-05-12T23:01:02.814242+00:00,220.78,2026-05-15,225.057709,2.0564,True,True,False
34674249,AMD,stock,BUY,8,2026-05-12T23:01:37.625515+00:00,448.29,2026-05-15,424.100006,-5.3961,False,True,False
e45c2908,BTC,crypto,BUY,8,2026-05-12T23:01:48.531971+00:00,80657.16,2026-05-15,79113.21,-1.7282,False,True,False
f9ef6da9,BTC,crypto,BUY,8,2026-05-12T23:02:01.451120+00:00,80657.16,2026-05-15,79113.21,-1.7282,False,True,False
54fe44a6,BTC,crypto,HOLD,8,2026-05-12T23:02:15.795879+00:00,80657.16,2026-05-15,79113.21,-1.7282,False,True,False
1fb6a748,ETH,crypto,BUY,8,2026-05-12T23:02:36.495925+00:00,2282.98,2026-05-15,2224.66,-2.211,False,True,False
e6303138,SOL,crypto,BUY,8,2026-05-12T23:02:53.827470+00:00,94.7,2026-05-15,89.24,-5.3458,False,True,False
1d7a7cf4,SOL,crypto,BUY,8,2026-05-12T23:03:07.018122+00:00,94.7,2026-05-15,89.24,-5.3458,False,True,False
e3bad142,BNB,crypto,BUY,8,2026-05-12T23:03:35.474564+00:00,666.27,2026-05-15,672.38,1.1174,True,True,False
83dd0926,XRP,crypto,BUY,8,2026-05-12T23:03:55.321866+00:00,1.44,2026-05-15,1.434,-0.2088,False,True,False
89675a6d,ZEC,crypto,HOLD,8,2026-05-12T23:04:09.685766+00:00,565.58,2026-05-15,515.4,-9.7768,False,True,False
116f9c3e,ZEC,crypto,HOLD,8,2026-05-12T23:04:27.390229+00:00,565.58,2026-05-15,515.4,-9.7768,False,True,False
2b96e607,SUI,crypto,BUY,8,2026-05-12T23:04:50.472545+00:00,1.2441,2026-05-15,1.0997,-11.1999,False,True,False
1b230d36,SUI,crypto,BUY,8,2026-05-12T23:05:02.316809+00:00,1.2441,2026-05-15,1.0997,-11.1999,False,True,False
2f2a5545,NVDA,stock,BUY,8,2026-05-13T07:58:05.153779+00:00,220.78,2026-05-16,222.061203,-1.5543,False,True,False
d4df8032,BTC,crypto,SELL,8,2026-05-13T07:58:28.826192+00:00,80982.54,2026-05-16,78148.05,1.4696,True,True,False
70aeb651,BTC,crypto,BUY,8,2026-05-13T07:58:35.142774+00:00,80982.54,2026-05-16,78148.05,-1.4696,False,True,False
f5b05c11,SOL,crypto,BUY,8,2026-05-13T07:58:54.233595+00:00,95.04,2026-05-16,86.54,-5.0784,False,True,False
c8d5ace6,BNB,crypto,BUY,8,2026-05-13T07:59:15.962569+00:00,678.4,2026-05-16,656.2,-2.3047,False,True,False
11069cf7,ZEC,crypto,BUY,8,2026-05-13T07:59:54.475759+00:00,550.08,2026-05-16,511.34,-2.5239,False,True,False
abd36a84,SUI,crypto,BUY,8,2026-05-13T08:00:26.878025+00:00,1.2484,2026-05-16,1.061,-12.1761,False,True,False
9f6b35ff,SOL,crypto,BUY,7,2026-05-13T07:59:05.756261+00:00,95.04,2026-05-16,86.54,-5.0784,False,True,False
e86af6f7,AAPL,stock,BUY,8,2026-05-13T23:00:52.237171+00:00,298.87,2026-05-16,297.839996,-0.3446,False,True,False
625ed175,AMD,stock,BUY,8,2026-05-13T23:01:15.244336+00:00,445.5,2026-05-16,420.98999,-5.5017,False,True,False
a32c604b,AMD,stock,BUY,8,2026-05-13T23:01:19.961963+00:00,445.5,2026-05-16,420.98999,-5.5017,False,True,False
e20294e3,AMD,stock,BUY,8,2026-05-13T23:01:24.803012+00:00,445.5,2026-05-16,420.98999,-5.5017,False,True,False
20939425,ETH,crypto,BUY,8,2026-05-13T23:01:43.586518+00:00,2259.85,2026-05-16,2180.77,-3.4481,False,True,False
c88d5780,SOL,crypto,BUY,8,2026-05-13T23:01:58.698899+00:00,91.21,2026-05-16,86.54,-5.0784,False,True,False
97dbbb8c,SOL,crypto,BUY,8,2026-05-13T23:02:13.581748+00:00,91.21,2026-05-16,86.54,-5.0784,False,True,False
bbdec786,ZEC,crypto,BUY,8,2026-05-13T23:02:55.998949+00:00,526.86,2026-05-16,511.34,-2.5239,False,True,False
59596445,ZEC,crypto,BUY,8,2026-05-13T23:03:09.862109+00:00,526.86,2026-05-16,511.34,-2.5239,False,True,False
775e1f01,SUI,crypto,BUY,8,2026-05-13T23:03:24.476594+00:00,1.2065,2026-05-16,1.061,-12.1761,False,True,False
b5267381,SUI,crypto,BUY,8,2026-05-13T23:03:38.677606+00:00,1.2065,2026-05-16,1.061,-12.1761,False,True,False
8bcd737c,XMR,crypto,BUY,8,2026-05-13T23:03:56.467987+00:00,,2026-05-16,381.61461,-7.1914,False,True,False
ad5f4bc4,ZEC,crypto,BUY,9,2026-05-14T03:43:56.033049+00:00,525.97,2026-05-17,535.95,-4.3681,False,True,False
72d8ade7,NVDA,stock,BUY,8,2026-05-14T03:38:11.387430+00:00,225.83,2026-05-17,222.061203,-5.6927,False,True,False
7715f3dc,AMD,stock,BUY,8,2026-05-14T03:39:13.081435+00:00,445.5,2026-05-17,420.98999,-6.3843,False,True,False
eee6d139,ETH,crypto,BUY,8,2026-05-14T03:40:22.791700+00:00,2251.97,2026-05-17,2131.0,-6.6681,False,True,False
dde6f8a7,ETH,crypto,BUY,8,2026-05-14T03:40:57.414516+00:00,2251.97,2026-05-17,2131.0,-6.6681,False,True,False
2a508c0f,SOL,crypto,BUY,8,2026-05-14T03:41:38.587279+00:00,90.58,2026-05-17,85.24,-7.4986,False,True,False
2a7394d6,SOL,crypto,BUY,8,2026-05-14T03:42:11.870607+00:00,90.58,2026-05-17,85.24,-7.4986,False,True,False
02d2a471,BNB,crypto,BUY,8,2026-05-14T03:43:09.057441+00:00,668.54,2026-05-17,649.48,-4.2446,False,True,False
59130bcd,XMR,crypto,SELL,8,2026-05-14T03:45:15.802274+00:00,397.0809,2026-05-17,388.52413,2.2621,True,True,False
1cd054da,MON,crypto,BUY,8,2026-05-14T03:46:15.319902+00:00,,2026-05-17,0.027733,-8.0623,False,True,False
dd0406b3,MON,crypto,BUY,8,2026-05-14T03:46:47.447705+00:00,,2026-05-17,0.027733,-8.0623,False,True,False
f77121f3,MON,crypto,BUY,8,2026-05-14T03:47:23.662345+00:00,,2026-05-17,0.027733,-8.0623,False,True,False
17a09f03,AAPL,stock,BUY,6,2026-05-14T03:37:19.413468+00:00,298.87,2026-05-17,297.839996,-0.1241,False,True,False
2146c386,NVDA,stock,BUY,9,2026-05-14T23:03:48.435668+00:00,235.74,2026-05-17,222.061203,-5.6927,False,True,False
51fcfe3f,AMD,stock,BUY,9,2026-05-14T23:05:32.366858+00:00,449.7,2026-05-17,420.98999,-6.3843,False,True,False
971229ed,SUI,crypto,BUY,9,2026-05-14T23:13:01.176757+00:00,1.1931,2026-05-17,1.0439,-12.137,False,True,False
64a3f9db,AAPL,stock,SELL,8,2026-05-14T23:02:32.890630+00:00,298.21,2026-05-17,297.839996,0.1241,True,True,False
73018029,BTC,crypto,BUY,8,2026-05-14T23:06:02.106793+00:00,81416.72,2026-05-17,77457.67,-4.4794,False,True,False
a21a0c85,ETH,crypto,SELL,8,2026-05-14T23:07:29.815493+00:00,2296.66,2026-05-17,2131.0,6.6681,True,True,False
daf1311b,ETH,crypto,SELL,8,2026-05-14T23:08:00.209103+00:00,2296.66,2026-05-17,2131.0,6.6681,True,True,False
2e84c2c5,SOL,crypto,BUY,8,2026-05-14T23:08:30.186430+00:00,92.63,2026-05-17,85.24,-7.4986,False,True,False
15095cd3,SOL,crypto,HOLD,8,2026-05-14T23:09:05.335405+00:00,92.63,2026-05-17,85.24,-7.4986,False,True,False
